0
node02
0
Sat Nov 18 16:59:14 2023       
+---------------------------------------------------------------------------------------+
| NVIDIA-SMI 530.30.02              Driver Version: 530.30.02    CUDA Version: 12.1     |
|-----------------------------------------+----------------------+----------------------+
| GPU  Name                  Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf            Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|                                         |                      |               MIG M. |
|=========================================+======================+======================|
|   0  NVIDIA GeForce RTX 3090         On | 00000000:81:00.0 Off |                  N/A |
| 37%   26C    P8               18W / 350W|      1MiB / 24576MiB |      0%      Default |
|                                         |                      |                  N/A |
+-----------------------------------------+----------------------+----------------------+
                                                                                         
+---------------------------------------------------------------------------------------+
| Processes:                                                                            |
|  GPU   GI   CI        PID   Type   Process name                            GPU Memory |
|        ID   ID                                                             Usage      |
|=======================================================================================|
|  No running processes found                                                           |
+---------------------------------------------------------------------------------------+
Optimizing ./output/ilsh_00
Output folder: ./output/ilsh_00 [18/11 16:59:17]
Tensorboard not available: not logging progress [18/11 16:59:17]
Found transforms_train.json file, assuming Blender data set! [18/11 16:59:17]
Reading Training Transforms [18/11 16:59:17]
Reading Test Transforms [18/11 16:59:37]
Generating random point cloud (100000)... [18/11 16:59:39]
Loading Training Cameras [18/11 16:59:39]
[ INFO ] Encountered quite large input images (>1.6K pixels width), rescaling to 1.6K.
 If this is not desired, please explicitly specify '--resolution/-r' as 1 [18/11 16:59:39]
Loading Test Cameras [18/11 16:59:45]
Number of points at initialisation :  100000 [18/11 16:59:45]

Training progress:   0%|          | 0/30000 [00:00<?, ?it/s]
Training progress:   0%|          | 0/30000 [00:03<?, ?it/s, Loss=0.3367321]
Training progress:   0%|          | 10/30000 [00:03<2:43:38,  3.05it/s, Loss=0.3367321]
Training progress:   0%|          | 10/30000 [00:05<2:43:38,  3.05it/s, Loss=0.3214109]
Training progress:   0%|          | 20/30000 [00:05<2:23:44,  3.48it/s, Loss=0.3214109]
Training progress:   0%|          | 20/30000 [00:08<2:23:44,  3.48it/s, Loss=0.3191345]
Training progress:   0%|          | 30/30000 [00:08<2:20:24,  3.56it/s, Loss=0.3191345]
Training progress:   0%|          | 30/30000 [00:11<2:20:24,  3.56it/s, Loss=0.3234646]
Training progress:   0%|          | 40/30000 [00:11<2:19:31,  3.58it/s, Loss=0.3234646]
Training progress:   0%|          | 40/30000 [00:14<2:19:31,  3.58it/s, Loss=0.3212988]
Training progress:   0%|          | 50/30000 [00:14<2:18:10,  3.61it/s, Loss=0.3212988]
Training progress:   0%|          | 50/30000 [00:16<2:18:10,  3.61it/s, Loss=0.3323649]
Training progress:   0%|          | 60/30000 [00:16<2:13:44,  3.73it/s, Loss=0.3323649]
Training progress:   0%|          | 60/30000 [00:18<2:13:44,  3.73it/s, Loss=0.3090505]
Training progress:   0%|          | 70/30000 [00:18<2:06:45,  3.94it/s, Loss=0.3090505]
Training progress:   0%|          | 70/30000 [00:20<2:06:45,  3.94it/s, Loss=0.2959318]
Training progress:   0%|          | 80/30000 [00:20<1:58:10,  4.22it/s, Loss=0.2959318]
Training progress:   0%|          | 80/30000 [00:22<1:58:10,  4.22it/s, Loss=0.3111899]
Training progress:   0%|          | 90/30000 [00:22<1:49:43,  4.54it/s, Loss=0.3111899]
Training progress:   0%|          | 90/30000 [00:24<1:49:43,  4.54it/s, Loss=0.2927645]
Training progress:   0%|          | 100/30000 [00:24<1:42:38,  4.85it/s, Loss=0.2927645]
Training progress:   0%|          | 100/30000 [00:26<1:42:38,  4.85it/s, Loss=0.2632545]
Training progress:   0%|          | 110/30000 [00:26<1:36:56,  5.14it/s, Loss=0.2632545]
Training progress:   0%|          | 110/30000 [00:27<1:36:56,  5.14it/s, Loss=0.2596631]
Training progress:   0%|          | 120/30000 [00:27<1:31:06,  5.47it/s, Loss=0.2596631]
Training progress:   0%|          | 120/30000 [00:29<1:31:06,  5.47it/s, Loss=0.2444033]
Training progress:   0%|          | 130/30000 [00:29<1:24:51,  5.87it/s, Loss=0.2444033]
Training progress:   0%|          | 130/30000 [00:30<1:24:51,  5.87it/s, Loss=0.2251878]
Training progress:   0%|          | 140/30000 [00:30<1:18:30,  6.34it/s, Loss=0.2251878]
Training progress:   0%|          | 140/30000 [00:31<1:18:30,  6.34it/s, Loss=0.1846127]
Training progress:   0%|          | 150/30000 [00:31<1:10:48,  7.03it/s, Loss=0.1846127]
Training progress:   0%|          | 150/30000 [00:32<1:10:48,  7.03it/s, Loss=0.1702200]
Training progress:   1%|          | 160/30000 [00:32<1:04:41,  7.69it/s, Loss=0.1702200]
Training progress:   1%|          | 160/30000 [00:33<1:04:41,  7.69it/s, Loss=0.1629545]
Training progress:   1%|          | 170/30000 [00:33<58:29,  8.50it/s, Loss=0.1629545]  
Training progress:   1%|          | 170/30000 [00:34<58:29,  8.50it/s, Loss=0.1186994]
Training progress:   4%|▍         | 1160/30000 [01:40<30:22, 15.83it/s, Loss=0.0666826]
Training progress:   4%|▍         | 1160/30000 [01:40<30:22, 15.83it/s, Loss=0.0527660]
Training progress:   4%|▍         | 1170/30000 [01:40<30:44, 15.63it/s, Loss=0.0527660]
Training progress:   4%|▍         | 1170/30000 [01:41<30:44, 15.63it/s, Loss=0.0595221]
Training progress:   4%|▍         | 1180/30000 [01:41<30:20, 15.83it/s, Loss=0.0595221]
Training progress:   4%|▍         | 1180/30000 [01:41<30:20, 15.83it/s, Loss=0.0566701]
Training progress:   4%|▍         | 1190/30000 [01:41<30:12, 15.89it/s, Loss=0.0566701]
Training progress:   4%|▍         | 1190/30000 [01:42<30:12, 15.89it/s, Loss=0.0550737]
Training progress:   4%|▍         | 1200/30000 [01:42<30:34, 15.70it/s, Loss=0.0550737]
Training progress:   4%|▍         | 1200/30000 [01:43<30:34, 15.70it/s, Loss=0.0661427]
Training progress:   4%|▍         | 1210/30000 [01:43<31:04, 15.44it/s, Loss=0.0661427]
Training progress:   4%|▍         | 1210/30000 [01:43<31:04, 15.44it/s, Loss=0.0571837]
Training progress:   4%|▍         | 1220/30000 [01:43<30:46, 15.58it/s, Loss=0.0571837]
Training progress:   4%|▍         | 1220/30000 [01:44<30:46, 15.58it/s, Loss=0.0672697]
Training progress:   4%|▍         | 1230/30000 [01:44<30:41, 15.63it/s, Loss=0.0672697]
Training progress:   4%|▍         | 1230/30000 [01:45<30:41, 15.63it/s, Loss=0.0580083]
Training progress:   4%|▍         | 1240/30000 [01:45<31:08, 15.39it/s, Loss=0.0580083]
Training progress:   4%|▍         | 1240/30000 [01:45<31:08, 15.39it/s, Loss=0.0643037]
Training progress:   4%|▍         | 1250/30000 [01:45<31:02, 15.44it/s, Loss=0.0643037]
Training progress:   4%|▍         | 1250/30000 [01:46<31:02, 15.44it/s, Loss=0.0550883]
Training progress:   4%|▍         | 1260/30000 [01:46<30:38, 15.63it/s, Loss=0.0550883]
Training progress:   4%|▍         | 1260/30000 [01:47<30:38, 15.63it/s, Loss=0.0570216]
Training progress:   4%|▍         | 1270/30000 [01:47<30:36, 15.64it/s, Loss=0.0570216]
Training progress:   4%|▍         | 1270/30000 [01:47<30:36, 15.64it/s, Loss=0.0600130]
Training progress:   4%|▍         | 1280/30000 [01:47<30:32, 15.67it/s, Loss=0.0600130]
Training progress:   4%|▍         | 1280/30000 [01:48<30:32, 15.67it/s, Loss=0.0535557]
Training progress:   4%|▍         | 1290/30000 [01:48<30:48, 15.53it/s, Loss=0.0535557]
Training progress:   4%|▍         | 1290/30000 [01:49<30:48, 15.53it/s, Loss=0.0499240]
Training progress:   4%|▍         | 1300/30000 [01:49<30:46, 15.54it/s, Loss=0.0499240]
Training progress:   4%|▍         | 1300/30000 [01:49<30:46, 15.54it/s, Loss=0.0618784]
Training progress:   4%|▍         | 1310/30000 [01:49<31:21, 15.25it/s, Loss=0.0618784]
Training progress:   4%|▍         | 1310/30000 [01:50<31:21, 15.25it/s, Loss=0.0559486]
Training progress:   4%|▍         | 1320/30000 [01:50<31:18, 15.26it/s, Loss=0.0559486]
Training progress:   4%|▍         | 1320/30000 [01:51<31:18, 15.26it/s, Loss=0.0619874]
Training progress:   4%|▍         | 1330/30000 [01:51<31:06, 15.36it/s, Loss=0.0619874]
Training progress:   4%|▍         | 1330/30000 [01:51<31:06, 15.36it/s, Loss=0.0650477]
Training progress:   4%|▍         | 1340/30000 [01:51<30:50, 15.49it/s, Loss=0.0650477]
Training progress:   4%|▍         | 1340/30000 [01:52<30:50, 15.49it/s, Loss=0.0586274]
Training progress:   4%|▍         | 1350/30000 [01:52<30:45, 15.52it/s, Loss=0.0586274]
Training progress:   4%|▍         | 1350/30000 [01:53<30:45, 15.52it/s, Loss=0.0480418]
Training progress:   5%|▍         | 1360/30000 [01:53<31:12, 15.29it/s, Loss=0.0480418]
Training progress:   5%|▍         | 1360/30000 [01:53<31:12, 15.29it/s, Loss=0.0513639]
Training progress:   5%|▍         | 1370/30000 [01:53<30:53, 15.44it/s, Loss=0.0513639]
Training progress:   5%|▍         | 1370/30000 [01:54<30:53, 15.44it/s, Loss=0.0498504]
Training progress:   5%|▍         | 1380/30000 [01:54<31:01, 15.38it/s, Loss=0.0498504]
Training progress:   5%|▍         | 1380/30000 [01:54<31:01, 15.38it/s, Loss=0.0592886]
Training progress:   5%|▍         | 1390/30000 [01:54<30:42, 15.53it/s, Loss=0.0592886]
Training progress:   5%|▍         | 1390/30000 [01:55<30:42, 15.53it/s, Loss=0.0569354]
Training progress:   5%|▍         | 1400/30000 [01:55<30:55, 15.41it/s, Loss=0.0569354]
Training progress:   5%|▍         | 1400/30000 [01:56<30:55, 15.41it/s, Loss=0.0634817]
Training progress:   5%|▍         | 1410/30000 [01:56<31:34, 15.09it/s, Loss=0.0634817]
Training progress:   5%|▍         | 1410/30000 [01:56<31:34, 15.09it/s, Loss=0.0500019]
Training progress:   5%|▍         | 1420/30000 [01:56<31:06, 15.31it/s, Loss=0.0500019]
Training progress:   5%|▍         | 1420/30000 [01:57<31:06, 15.31it/s, Loss=0.0548694]
Training progress:   5%|▍         | 1430/30000 [01:57<31:27, 15.14it/s, Loss=0.0548694]
Training progress:   5%|▍         | 1430/30000 [01:58<31:27, 15.14it/s, Loss=0.0538313]
Training progress:   5%|▍         | 1440/30000 [01:58<31:18, 15.20it/s, Loss=0.0538313]
Training progress:   5%|▍         | 1440/30000 [01:58<31:18, 15.20it/s, Loss=0.0634618]
Training progress:   5%|▍         | 1450/30000 [01:58<31:13, 15.24it/s, Loss=0.0634618]
Training progress:   5%|▍         | 1450/30000 [01:59<31:13, 15.24it/s, Loss=0.0564811]
Training progress:   5%|▍         | 1460/30000 [01:59<31:14, 15.22it/s, Loss=0.0564811]
Training progress:   5%|▍         | 1460/30000 [02:00<31:14, 15.22it/s, Loss=0.0468065]
Training progress:   5%|▍         | 1470/30000 [02:00<31:08, 15.27it/s, Loss=0.0468065]
Training progress:   5%|▍         | 1470/30000 [02:00<31:08, 15.27it/s, Loss=0.0443691]
Training progress:   5%|▍         | 1480/30000 [02:00<31:11, 15.24it/s, Loss=0.0443691]
Training progress:   5%|▍         | 1480/30000 [02:01<31:11, 15.24it/s, Loss=0.0630697]
Training progress:   5%|▍         | 1490/30000 [02:01<31:14, 15.21it/s, Loss=0.0630697]
Training progress:   5%|▍         | 1490/30000 [02:02<31:14, 15.21it/s, Loss=0.0504939]
Training progress:   5%|▌         | 1500/30000 [02:02<31:00, 15.32it/s, Loss=0.0504939]
Training progress:   5%|▌         | 1500/30000 [02:02<31:00, 15.32it/s, Loss=0.0638196]
Training progress:   5%|▌         | 1510/30000 [02:02<31:44, 14.96it/s, Loss=0.0638196]
Training progress:   5%|▌         | 1510/30000 [02:03<31:44, 14.96it/s, Loss=0.0546862]
Training progress:   5%|▌         | 1520/30000 [02:03<31:45, 14.94it/s, Loss=0.0546862]
Training progress:   5%|▌         | 1520/30000 [02:04<31:45, 14.94it/s, Loss=0.0532629]
Training progress:   5%|▌         | 1530/30000 [02:04<31:30, 15.06it/s, Loss=0.0532629]
Training progress:   5%|▌         | 1530/30000 [02:04<31:30, 15.06it/s, Loss=0.0621367]
Training progress:   5%|▌         | 1540/30000 [02:04<31:18, 15.15it/s, Loss=0.0621367]
Training progress:   5%|▌         | 1540/30000 [02:05<31:18, 15.15it/s, Loss=0.0556101]
Training progress:   5%|▌         | 1550/30000 [02:05<31:22, 15.11it/s, Loss=0.0556101]
Training progress:   5%|▌         | 1550/30000 [02:06<31:22, 15.11it/s, Loss=0.0539834]
Training progress:   5%|▌         | 1560/30000 [02:06<31:09, 15.22it/s, Loss=0.0539834]
Training progress:   5%|▌         | 1560/30000 [02:06<31:09, 15.22it/s, Loss=0.0478473]
Training progress:   5%|▌         | 1570/30000 [02:06<31:29, 15.05it/s, Loss=0.0478473]
Training progress:   5%|▌         | 1570/30000 [02:07<31:29, 15.05it/s, Loss=0.0608245]
Training progress:   5%|▌         | 1580/30000 [02:07<31:08, 15.21it/s, Loss=0.0608245]
Training progress:   5%|▌         | 1580/30000 [02:08<31:08, 15.21it/s, Loss=0.0485738]
Training progress:   5%|▌         | 1590/30000 [02:08<31:08, 15.20it/s, Loss=0.0485738]
Training progress:   5%|▌         | 1590/30000 [02:08<31:08, 15.20it/s, Loss=0.0551088]
Training progress:   5%|▌         | 1600/30000 [02:08<30:53, 15.32it/s, Loss=0.0551088]
Training progress:   5%|▌         | 1600/30000 [02:09<30:53, 15.32it/s, Loss=0.0568673]
Training progress:   5%|▌         | 1610/30000 [02:09<31:49, 14.87it/s, Loss=0.0568673]
Training progress:   5%|▌         | 1610/30000 [02:10<31:49, 14.87it/s, Loss=0.0599542]
Training progress:   5%|▌         | 1620/30000 [02:10<32:11, 14.69it/s, Loss=0.0599542]
Training progress:   5%|▌         | 1620/30000 [02:10<32:11, 14.69it/s, Loss=0.0475850]
Training progress:   5%|▌         | 1630/30000 [02:10<31:25, 15.05it/s, Loss=0.0475850]
Training progress:   5%|▌         | 1630/30000 [02:11<31:25, 15.05it/s, Loss=0.0517473]
Training progress:   5%|▌         | 1640/30000 [02:11<31:15, 15.12it/s, Loss=0.0517473]
Training progress:   5%|▌         | 1640/30000 [02:12<31:15, 15.12it/s, Loss=0.0547340]
Training progress:   6%|▌         | 1650/30000 [02:12<31:26, 15.03it/s, Loss=0.0547340]
Training progress:   6%|▌         | 1650/30000 [02:12<31:26, 15.03it/s, Loss=0.0427897]
Training progress:   6%|▌         | 1660/30000 [02:12<31:39, 14.92it/s, Loss=0.0427897]
Training progress:   6%|▌         | 1660/30000 [02:13<31:39, 14.92it/s, Loss=0.0461030]
Training progress:   6%|▌         | 1670/30000 [02:13<31:27, 15.01it/s, Loss=0.0461030]
Training progress:   6%|▌         | 1670/30000 [02:14<31:27, 15.01it/s, Loss=0.0404284]
Training progress:   6%|▌         | 1680/30000 [02:14<31:12, 15.12it/s, Loss=0.0404284]
Training progress:   6%|▌         | 1680/30000 [02:14<31:12, 15.12it/s, Loss=0.0559376]
Training progress:   6%|▌         | 1690/30000 [02:14<31:15, 15.09it/s, Loss=0.0559376]
Training progress:   6%|▌         | 1690/30000 [02:15<31:15, 15.09it/s, Loss=0.0496603]
Training progress:   6%|▌         | 1700/30000 [02:15<31:19, 15.06it/s, Loss=0.0496603]
Training progress:   6%|▌         | 1700/30000 [02:16<31:19, 15.06it/s, Loss=0.0485441]
Training progress:   6%|▌         | 1710/30000 [02:16<32:01, 14.72it/s, Loss=0.0485441]
Training progress:   6%|▌         | 1710/30000 [02:16<32:01, 14.72it/s, Loss=0.0573973]
Training progress:   6%|▌         | 1720/30000 [02:16<31:36, 14.91it/s, Loss=0.0573973]
Training progress:   6%|▌         | 1720/30000 [02:17<31:36, 14.91it/s, Loss=0.0568981]
Training progress:   6%|▌         | 1730/30000 [02:17<31:32, 14.94it/s, Loss=0.0568981]
Training progress:   6%|▌         | 1730/30000 [02:18<31:32, 14.94it/s, Loss=0.0528941]
Training progress:   6%|▌         | 1740/30000 [02:18<31:45, 14.83it/s, Loss=0.0528941]
Training progress:   6%|▌         | 1740/30000 [02:18<31:45, 14.83it/s, Loss=0.0507482]
Training progress:   6%|▌         | 1750/30000 [02:18<31:33, 14.92it/s, Loss=0.0507482]
Training progress:   6%|▌         | 1750/30000 [02:19<31:33, 14.92it/s, Loss=0.0492218]
Training progress:   6%|▌         | 1760/30000 [02:19<31:32, 14.92it/s, Loss=0.0492218]
Training progress:   6%|▌         | 1760/30000 [02:20<31:32, 14.92it/s, Loss=0.0544243]
Training progress:   6%|▌         | 1770/30000 [02:20<31:13, 15.07it/s, Loss=0.0544243]
Training progress:   6%|▌         | 1770/30000 [02:20<31:13, 15.07it/s, Loss=0.0451235]
Training progress:   6%|▌         | 1780/30000 [02:20<31:24, 14.97it/s, Loss=0.0451235]
Training progress:   6%|▌         | 1780/30000 [02:21<31:24, 14.97it/s, Loss=0.0464915]
Training progress:   6%|▌         | 1790/30000 [02:21<31:38, 14.86it/s, Loss=0.0464915]
Training progress:   6%|▌         | 1790/30000 [02:22<31:38, 14.86it/s, Loss=0.0402305]
Training progress:   6%|▌         | 1800/30000 [02:22<31:29, 14.92it/s, Loss=0.0402305]
Training progress:   6%|▌         | 1800/30000 [02:22<31:29, 14.92it/s, Loss=0.0525400]
Training progress:   6%|▌         | 1810/30000 [02:22<32:15, 14.57it/s, Loss=0.0525400]
Training progress:   6%|▌         | 1810/30000 [02:23<32:15, 14.57it/s, Loss=0.0596031]
Training progress:   6%|▌         | 1820/30000 [02:23<32:01, 14.66it/s, Loss=0.0596031]
Training progress:   6%|▌         | 1820/30000 [02:24<32:01, 14.66it/s, Loss=0.0486702]
Training progress:   6%|▌         | 1830/30000 [02:24<32:10, 14.59it/s, Loss=0.0486702]
Training progress:   6%|▌         | 1830/30000 [02:24<32:10, 14.59it/s, Loss=0.0505667]
Training progress:   6%|▌         | 1840/30000 [02:24<32:05, 14.63it/s, Loss=0.0505667]
Training progress:   6%|▌         | 1840/30000 [02:25<32:05, 14.63it/s, Loss=0.0528671]
Training progress:   6%|▌         | 1850/30000 [02:25<31:38, 14.83it/s, Loss=0.0528671]
Training progress:   6%|▌         | 1850/30000 [02:26<31:38, 14.83it/s, Loss=0.0475153]
Training progress:   6%|▌         | 1860/30000 [02:26<31:34, 14.85it/s, Loss=0.0475153]
Training progress:   6%|▌         | 1860/30000 [02:26<31:34, 14.85it/s, Loss=0.0531077]
Training progress:   6%|▌         | 1870/30000 [02:26<31:34, 14.84it/s, Loss=0.0531077]
Training progress:   6%|▌         | 1870/30000 [02:27<31:34, 14.84it/s, Loss=0.0452943]
Training progress:   6%|▋         | 1880/30000 [02:27<31:30, 14.87it/s, Loss=0.0452943]
Training progress:   6%|▋         | 1880/30000 [02:28<31:30, 14.87it/s, Loss=0.0402721]
Training progress:   6%|▋         | 1890/30000 [02:28<31:34, 14.84it/s, Loss=0.0402721]
Training progress:   6%|▋         | 1890/30000 [02:28<31:34, 14.84it/s, Loss=0.0527671]
Training progress:   6%|▋         | 1900/30000 [02:28<31:18, 14.96it/s, Loss=0.0527671]
Training progress:   6%|▋         | 1900/30000 [02:29<31:18, 14.96it/s, Loss=0.0540121]
Training progress:   6%|▋         | 1910/30000 [02:29<32:03, 14.60it/s, Loss=0.0540121]
Training progress:   6%|▋         | 1910/30000 [02:30<32:03, 14.60it/s, Loss=0.0512572]
Training progress:   6%|▋         | 1920/30000 [02:30<32:01, 14.61it/s, Loss=0.0512572]
Training progress:   6%|▋         | 1920/30000 [02:31<32:01, 14.61it/s, Loss=0.0540156]
Training progress:   6%|▋         | 1930/30000 [02:31<31:55, 14.66it/s, Loss=0.0540156]
Training progress:   6%|▋         | 1930/30000 [02:31<31:55, 14.66it/s, Loss=0.0531871]
Training progress:   6%|▋         | 1940/30000 [02:31<31:46, 14.72it/s, Loss=0.0531871]
Training progress:   6%|▋         | 1940/30000 [02:32<31:46, 14.72it/s, Loss=0.0484376]
Training progress:   6%|▋         | 1950/30000 [02:32<31:37, 14.78it/s, Loss=0.0484376]
Training progress:   6%|▋         | 1950/30000 [02:33<31:37, 14.78it/s, Loss=0.0432900]
Training progress:   7%|▋         | 1960/30000 [02:33<31:52, 14.66it/s, Loss=0.0432900]
Training progress:   7%|▋         | 1960/30000 [02:33<31:52, 14.66it/s, Loss=0.0559220]
Training progress:   7%|▋         | 1970/30000 [02:33<31:57, 14.62it/s, Loss=0.0559220]
Training progress:   7%|▋         | 1970/30000 [02:34<31:57, 14.62it/s, Loss=0.0537913]
Training progress:   7%|▋         | 1980/30000 [02:34<31:28, 14.84it/s, Loss=0.0537913]
Training progress:   7%|▋         | 1980/30000 [02:35<31:28, 14.84it/s, Loss=0.0445621]
Training progress:   7%|▋         | 1990/30000 [02:35<31:42, 14.73it/s, Loss=0.0445621]
Training progress:   7%|▋         | 1990/30000 [02:35<31:42, 14.73it/s, Loss=0.0480669]
Training progress:   7%|▋         | 2000/30000 [02:35<31:31, 14.80it/s, Loss=0.0480669]
Training progress:   7%|▋         | 2000/30000 [02:36<31:31, 14.80it/s, Loss=0.0486498]
Training progress:   7%|▋         | 2010/30000 [02:36<32:14, 14.47it/s, Loss=0.0486498]
Training progress:   7%|▋         | 2010/30000 [02:37<32:14, 14.47it/s, Loss=0.0613187]
Training progress:   7%|▋         | 2020/30000 [02:37<32:01, 14.56it/s, Loss=0.0613187]
Training progress:   7%|▋         | 2020/30000 [02:37<32:01, 14.56it/s, Loss=0.0564202]
Training progress:   7%|▋         | 2030/30000 [02:37<31:51, 14.63it/s, Loss=0.0564202]
Training progress:   7%|▋         | 2030/30000 [02:38<31:51, 14.63it/s, Loss=0.0492502]
Training progress:   7%|▋         | 2040/30000 [02:38<31:59, 14.57it/s, Loss=0.0492502]
Training progress:   7%|▋         | 2040/30000 [02:39<31:59, 14.57it/s, Loss=0.0546966]
Training progress:   7%|▋         | 2050/30000 [02:39<31:41, 14.70it/s, Loss=0.0546966]
Training progress:   7%|▋         | 2050/30000 [02:39<31:41, 14.70it/s, Loss=0.0506300]
Training progress:   7%|▋         | 2060/30000 [02:39<31:32, 14.76it/s, Loss=0.0506300]
Training progress:   7%|▋         | 2060/30000 [02:40<31:32, 14.76it/s, Loss=0.0482046]
Training progress:   7%|▋         | 2070/30000 [02:40<31:52, 14.61it/s, Loss=0.0482046]
Training progress:   7%|▋         | 2070/30000 [02:41<31:52, 14.61it/s, Loss=0.0419757]
Training progress:   7%|▋         | 2080/30000 [02:41<32:05, 14.50it/s, Loss=0.0419757]
Training progress:   7%|▋         | 2080/30000 [02:41<32:05, 14.50it/s, Loss=0.0483576]
Training progress:   7%|▋         | 2090/30000 [02:41<31:38, 14.70it/s, Loss=0.0483576]
Training progress:   7%|▋         | 2090/30000 [02:42<31:38, 14.70it/s, Loss=0.0520054]
Training progress:   7%|▋         | 2100/30000 [02:42<31:43, 14.66it/s, Loss=0.0520054]
Training progress:   7%|▋         | 2100/30000 [02:43<31:43, 14.66it/s, Loss=0.0555785]
Training progress:   7%|▋         | 2110/30000 [02:43<32:30, 14.30it/s, Loss=0.0555785]
Training progress:   7%|▋         | 2110/30000 [02:44<32:30, 14.30it/s, Loss=0.0521228]
Training progress:   7%|▋         | 2120/30000 [02:44<32:24, 14.34it/s, Loss=0.0521228]
Training progress:   7%|▋         | 2120/30000 [02:44<32:24, 14.34it/s, Loss=0.0577136]
Training progress:   7%|▋         | 2130/30000 [02:44<32:12, 14.42it/s, Loss=0.0577136]
Training progress:   7%|▋         | 2130/30000 [02:45<32:12, 14.42it/s, Loss=0.0422355]
Training progress:   7%|▋         | 2140/30000 [02:45<32:10, 14.43it/s, Loss=0.0422355]
Training progress:   7%|▋         | 2140/30000 [02:46<32:10, 14.43it/s, Loss=0.0504447]
Training progress:   7%|▋         | 2150/30000 [02:46<32:09, 14.43it/s, Loss=0.0504447]
Training progress:   7%|▋         | 2150/30000 [02:46<32:09, 14.43it/s, Loss=0.0471638]
Training progress:   7%|▋         | 2160/30000 [02:46<31:44, 14.62it/s, Loss=0.0471638]
Training progress:   7%|▋         | 2160/30000 [02:47<31:44, 14.62it/s, Loss=0.0495558]
Training progress:   7%|▋         | 2170/30000 [02:47<32:01, 14.48it/s, Loss=0.0495558]
Training progress:   7%|▋         | 2170/30000 [02:48<32:01, 14.48it/s, Loss=0.0510424]
Training progress:   7%|▋         | 2180/30000 [02:48<31:48, 14.58it/s, Loss=0.0510424]
Training progress:   7%|▋         | 2180/30000 [02:48<31:48, 14.58it/s, Loss=0.0515116]
Training progress:   7%|▋         | 2190/30000 [02:48<31:54, 14.53it/s, Loss=0.0515116]
Training progress:   7%|▋         | 2190/30000 [02:49<31:54, 14.53it/s, Loss=0.0474432]
Training progress:   7%|▋         | 2200/30000 [02:49<31:41, 14.62it/s, Loss=0.0474432]
Training progress:   7%|▋         | 2200/30000 [02:50<31:41, 14.62it/s, Loss=0.0486042]
Training progress:   7%|▋         | 2210/30000 [02:50<32:41, 14.17it/s, Loss=0.0486042]
Training progress:   7%|▋         | 2210/30000 [02:50<32:41, 14.17it/s, Loss=0.0526789]
Training progress:   7%|▋         | 2220/30000 [02:50<32:10, 14.39it/s, Loss=0.0526789]
Training progress:   7%|▋         | 2220/30000 [02:51<32:10, 14.39it/s, Loss=0.0538390]
Training progress:   7%|▋         | 2230/30000 [02:51<31:55, 14.50it/s, Loss=0.0538390]
Training progress:   7%|▋         | 2230/30000 [02:52<31:55, 14.50it/s, Loss=0.0538162]
Training progress:   7%|▋         | 2240/30000 [02:52<32:01, 14.45it/s, Loss=0.0538162]
Training progress:   7%|▋         | 2240/30000 [02:53<32:01, 14.45it/s, Loss=0.0481747]
Training progress:   8%|▊         | 2250/30000 [02:53<31:51, 14.52it/s, Loss=0.0481747]
Training progress:   8%|▊         | 2250/30000 [02:53<31:51, 14.52it/s, Loss=0.0509805]
Training progress:   8%|▊         | 2260/30000 [02:53<31:56, 14.47it/s, Loss=0.0509805]
Training progress:   8%|▊         | 2260/30000 [02:54<31:56, 14.47it/s, Loss=0.0523147]
Training progress:   8%|▊         | 2270/30000 [02:54<32:08, 14.38it/s, Loss=0.0523147]
Training progress:   8%|▊         | 2270/30000 [02:55<32:08, 14.38it/s, Loss=0.0499933]
Training progress:   8%|▊         | 2280/30000 [02:55<31:31, 14.66it/s, Loss=0.0499933]
Training progress:   8%|▊         | 2280/30000 [02:55<31:31, 14.66it/s, Loss=0.0526427]
Training progress:   8%|▊         | 2290/30000 [02:55<32:00, 14.43it/s, Loss=0.0526427]
Training progress:   8%|▊         | 2290/30000 [02:56<32:00, 14.43it/s, Loss=0.0442682]
Training progress:   8%|▊         | 2300/30000 [02:56<32:05, 14.39it/s, Loss=0.0442682]
Training progress:   8%|▊         | 2300/30000 [02:57<32:05, 14.39it/s, Loss=0.0404585]
Training progress:   8%|▊         | 2310/30000 [02:57<32:35, 14.16it/s, Loss=0.0404585]
Training progress:   8%|▊         | 2310/30000 [02:57<32:35, 14.16it/s, Loss=0.0423782]
Training progress:   8%|▊         | 2320/30000 [02:57<32:27, 14.21it/s, Loss=0.0423782]
Training progress:   8%|▊         | 2320/30000 [02:58<32:27, 14.21it/s, Loss=0.0506738]
Training progress:   8%|▊         | 2330/30000 [02:58<32:21, 14.25it/s, Loss=0.0506738]
Training progress:   8%|▊         | 2330/30000 [02:59<32:21, 14.25it/s, Loss=0.0487959]
Training progress:   8%|▊         | 2340/30000 [02:59<32:19, 14.26it/s, Loss=0.0487959]
Training progress:   8%|▊         | 2340/30000 [03:00<32:19, 14.26it/s, Loss=0.0434221]
Training progress:   8%|▊         | 2350/30000 [03:00<32:07, 14.34it/s, Loss=0.0434221]
Training progress:   8%|▊         | 2350/30000 [03:00<32:07, 14.34it/s, Loss=0.0437267]
